id;name;latitude;longitude;address;ward;district;province;primaryType;types;rating;userRatingCount;timezone;openingHours;priceLevel;priceRange
ChIJd1uX1wQvdTERsZotjMcdRn4;Trung Nguyên Legend Coffee;10,7563861;106,6854794;603 Đường Trần Hưng Đạo;;Cầu Ông Lãnh;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest'];4,3;1415;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:00', 'close': '22:00'}];2;150k-400k
ChIJWy51wD4vdTERRNVtx5Vw-NE;Cafe Vy;10,7716122;106,6955211;277E Lê Thánh Tôn;;Quận 1;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest'];4,1;1221;Asia/Ho_Chi_Minh;[{'days': 'Every day', 'open': 'Open 24 hours'}];2;150k-400k
ChIJo3EOrkgvdTERugtI46wHkmI;Bâng Khuâng Café;10,77869;106,7050646;04 Cao Bá Quát;Phường;Bến Nghé;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest', 'store'];4,3;635;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Tuesday', 'open': '07:00', 'close': '22:00'}, {'days': 'Wednesday', 'open': '07:00', 'close': '22:30'}, {'days': 'Thursday - Saturday', 'open': '07:00', 'close': '22:00'}];1;50k-150k
ChIJga73Yb4odTER0nj7p88kyaQ;Cà phê Tiến Đạt;10,8078311;106,704985;201/60/60 Đường Nguyễn Xí;;Bình Thạnh;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest', 'store'];4,1;34;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:30', 'close': '20:00'}];1;50k-150k
ChIJeWTU9UcvdTER7MGntZ3S9lc;The December Co.;10,777225;106,700048;42 Lý Tự Trọng;;Quận 1;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest'];4,3;18;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '08:00', 'close': '21:00'}];1;50k-150k
ChIJnQcpCkgvdTERcdzIzC0f9f0;Cộng Cà phê;10,7782314;106,7010998;51d Lý Tự Trọng;;Quận 1;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest', 'store'];4,4;2826;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '22:30'}];2;150k-400k
ChIJN7KDHEgvdTEREnBZfleti2c;Katinat Saigon Kafe - Nguyen Du;10,7790843;106,7002406;59/17 Đường Nguyễn Du;;Quận 1;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest'];4;318;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:30', 'close': '21:00'}];2;150k-400k
ChIJrTm64UcvdTERo_2HB6JanAI;TEASPOON;10,7793523;106,702407;37 L1 Lý Tự Trọng;;Quận 1;Hồ Chí Minh;bakery;['bakery', 'cafe', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store'];4,6;328;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '10:30', 'close': '22:30'}];2;150k-400k
ChIJp2-aijcvdTERyaWDugcPV_U;Cafe Đen Đá;10,7785065;106,6982525;180 Pasteur;;Quận 1;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest', 'store'];3,8;2151;Asia/Ho_Chi_Minh;[{'days': 'Every day', 'open': 'Open 24 hours'}];2;150k-400k
ChIJ3eH62TgvdTERhTNxNybTFVk;Xoài-Mango Local Dishes;10,7746339;106,6978532;72 Lý Tự Trọng;;Quận 1;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store'];4,9;703;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '09:00', 'close': '23:00'}];1;50k-150k
ChIJj1y29UYvdTERjGrWH9smE-U;Katinat;10,7747089;106,7042975;67 Mạc Thị Bưởi;;Bến Nghé;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest', 'store'];3,9;2079;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '22:30'}];2;150k-400k
ChIJmSbv60gvdTER8Nqtg6Unzpw;L'Usine Le Thanh Ton;10,7796591;106,703996;19a Lê Thánh Tôn;;Quận 1;Hồ Chí Minh;cafe;['cafe', 'clothing_store', 'establishment', 'food', 'point_of_interest', 'store'];4,6;3299;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:30', 'close': '21:30'}];3;400k-800k
ChIJV6ar60YvdTERDHefA_6p4EE;Buihaus Coffee and Workshop;10,7741383;106,7040997;số 44 Nguyễn Huệ;;Quận 1;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest', 'store'];4,1;119;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '08:30', 'close': '21:00'}];1;50k-150k
ChIJAQa5xEYvdTERxeQ0z1samLs;Our Matcha;10,7735834;106,7036048;05 Đường Huỳnh Thúc Kháng;;Quận 1;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest', 'store'];4,3;32;Asia/Ho_Chi_Minh;;1;50k-150k
ChIJw7k36kYvdTERJ9L8Dd7o-0U;Cà phê Sài Gòn Ơi;10,774112;106,704089;44 Nguyễn Huệ;;Quận 1;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest', 'store'];4,1;765;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Thursday', 'open': '07:00', 'close': '22:00'}, {'days': 'Friday', 'open': '07:00', 'close': '23:00'}, {'days': 'Saturday', 'open': '07:00', 'close': '22:00'}];1;50k-150k
ChIJxTZV2jgvdTERvtl3ZWZOm58;Daily Juice;10,7738095;106,6974743;28 Thủ Khoa Huân;;Quận 1;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest'];5;4;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '21:00'}];1;50k-150k
ChIJ9eet00kvdTERE1fUTJUloq4;Starbucks mPlaza Saigon;10,781459;106,7002058;Đường Lê Duẩn;;Quận 1;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest', 'store'];4,3;1598;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '22:00'}];3;400k-800k
ChIJGUUY2DgvdTERsApPpfWfzk8;Lamenda Cafe;10,7740792;106,6968594;39 Thủ Khoa Huân;;Quận 1;Hồ Chí Minh;bar;['bar', 'cafe', 'establishment', 'food', 'point_of_interest', 'restaurant'];3,8;383;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '22:00'}];2;150k-400k
ChIJF9jvyTcvdTERkJtOcSjnKKI;Highlands Coffee;10,780994;106,6982211;34 Đường Lê Duẩn;;Quận 1;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest', 'store'];4,3;2221;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '21:00'}];2;150k-400k
ChIJsVP6pkYvdTER0HWexCRD17s;Phuc Long Tea & Coffee;10,7727832;106,7045166;44 Ngô Đức Kế;;Quận 1;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest', 'store'];4,1;1846;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '22:30'}];2;150k-400k
ChIJdyfroEYvdTER2m7eTz44Bns;The Workshop Coffee;10,7734764;106,7056037;27 Đường Đồng Khởi;;Quận 1;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store'];4,4;3939;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '08:00', 'close': '20:30'}];2;150k-400k
ChIJuUj6MjkvdTERrh2FhaWG638;FELIX COFFICE;10,7729731;106,6961608;187 Lý Tự Trọng;;Quận 1;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest'];4,6;8;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '21:00'}];1;50k-150k
ChIJQfjqOEEvdTER-hgt1oc1cvM;BEAN COLI boutique coffee;10,7715903;106,7045226;2 Đường Hải Triều;;Quận 1;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest'];4,4;318;Asia/Ho_Chi_Minh;;1;50k-150k
ChIJTSrnMUkvdTEROgsnpA9Dqww;Shelter Coffee & Tea;10,7814485;106,7056668;13 Lê Thánh Tôn;;Quận 1;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest'];4,2;294;Asia/Ho_Chi_Minh;;1;50k-150k
ChIJe0QuNUkvdTERIbpIhzqv8WA;TOUS les JOURS - Lê Thánh Tôn;10,7819256;106,7057022;15 Lê Thánh Tôn;;Quận 1;Hồ Chí Minh;bakery;['bakery', 'cafe', 'establishment', 'food', 'point_of_interest', 'store'];4,2;445;Asia/Ho_Chi_Minh;[{'days': 'Monday - Saturday', 'open': '06:30', 'close': '19:30'}];2;150k-400k
ChIJ4TRS_DUvdTERUfeVzjbrUIY;Bún hầm sả Trúc Lâm Viên;10,7838415;106,699306;42 Đường Nguyễn Thị Minh Khai;;Quận 1;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant'];4,7;156;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:00', 'close': '21:00'}];1;50k-150k
ChIJhViw6j4vdTERREUJTZUVG04;Cafe Nguyen Hoang;10,7716122;106,6955211;277E Lê Thánh Tôn;;Quận 1;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest', 'store'];4,1;53;Asia/Ho_Chi_Minh;[{'days': 'Every day', 'open': 'Open 24 hours'}];1;50k-150k
ChIJIW0zjDYvdTER1N_9gSew85s;Highlands Coffee Ho Con Rua Q1;10,7828854;106,6964548;2bis Công trường Quốc Tế;Phường 6;Võ Thị Sáu;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest', 'store'];4,1;2246;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '23:00'}];2;150k-400k
ChIJQ0Zy9zUvdTERaUE5IiFhr-k;Phuc Long Coffee & Tea Express;10,784272;106,6997636;21 Đường Nguyễn Thị Minh Khai;;Bến Nghé;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest', 'store'];4,1;2063;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '22:30'}];2;150k-400k
ChIJTSne7D4vdTEREjBeaNQ1RVA;Phuc Long Coffee & Tea – Pham Hong Thai;10,7713413;106,6955992;42 Phạm Hồng Thái;;Quận 1;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest', 'store'];4;1491;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '22:30'}];2;150k-400k
ChIJcZgMDbsvdTERrGVO3MP8VP4;Highlands Coffee Saigon Trade;10,7840467;106,7034525;37D Ton Duc Trang;;Quận 1;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest', 'store'];4,2;660;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '21:00'}];2;150k-400k
ChIJ8UvLfzYvdTERGH1uRVTdInU;GUTA CAFE - 41 Trần Cao Vân;10,7835981;106,6970795;155 Hai Bà Trưng;Phường 6;Võ Thị Sáu;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest'];4,1;679;Asia/Ho_Chi_Minh;[{'days': 'Every day', 'open': 'Open 24 hours'}];2;150k-400k
ChIJh5ncpD8vdTER8qsdY0xjVTY;ECOFARM CAFE - 171 Calmett - P. Nguyễn Thái Bình, Q.1;10,7696318;106,6977781;171 Đường Calmette;Phường Nguyễn Thái Bình;Quận 1;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest'];4,1;30;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '18:30'}];1;50k-150k
ChIJHe5ghTYvdTERJQ1xkRyKdng;Phúc Long Coffee & Tea - Trần Cao Vân;10,7832637;106,6961684;42 Trần Cao Vân;Phường 6;Võ Thị Sáu;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest', 'store'];3,9;1903;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '22:30'}];2;150k-400k
ChIJ3aiXoUEvdTERi_yeBt6AULI;Mockingbird Cafe;10,7695583;106,7041722;4 Đường Hồ Tùng Mậu;;Nguyễn Thái Bình;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest'];4,3;600;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '08:00', 'close': '22:00'}];2;150k-400k
ChIJA63tdc0odTERulUJgBZZWKo;The Vagabond Pâtisserie & Café;10,7847961;106,6981835;16a Trần Cao Vân;;Quận 1;Hồ Chí Minh;bakery;['bakery', 'cafe', 'establishment', 'food', 'point_of_interest', 'store'];4,7;2509;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:30', 'close': '21:30'}];2;150k-400k
ChIJpRqsmkkvdTERCQuk3XNi0eM;Milano Coffee;10,7685186;106,6991277;131 Đường Nguyễn Thái Bình;;Bến Thành;Hồ Chí Minh;cafe;['cafe', 'establishment', 'food', 'point_of_interest'];3,9;168;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '08:00', 'close': '21:00'}];1;50k-150k
ChIJ7ew7eR0vdTERqMwMbrYV7dg;Lemon Gift Shop;10,7600962;106,6768606;137 Trần Phú;Phường 4;Quận 5;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];4,5;109;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '09:00', 'close': '22:00'}];1;50k-150k
ChIJicSZkigvdTERer8jfyViSYQ;BÁNH SU QUE - NGUYỄN THÔNG;10,7805981;106,6799501;89 Đường Nguyễn Thông;Phường 9;Quận 3;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];4,4;41;Asia/Ho_Chi_Minh;[{'days': 'Sunday', 'open': '07:00', 'close': '16:00'}, {'days': 'Monday - Saturday', 'open': '07:00', 'close': '20:30'}];1;50k-150k
ChIJiWX62BIvdTER3HG4v4AbR4c;Tiệm Bánh Sài Gòn Givral;10,7592097;106,6989598;236 Đường Khánh Hội;Phường 5;Quận 4;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];4;141;Asia/Ho_Chi_Minh;[{'days': 'Sunday', 'open': '06:30', 'close': '21:00'}, {'days': 'Monday - Saturday', 'open': '06:00', 'close': '21:00'}];2;150k-400k
ChIJV1giLjkvdTER-nsn73TxDbU;Nhà Bánh Ngọt Bảo Hiên Rồng Vàng;10,77325;106,6963737;167 Lý Tự Trọng;;Quận 1;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];4,3;238;Asia/Ho_Chi_Minh;[{'days': 'Sunday', 'open': '13:30', 'close': '17:00'}, {'days': 'Monday - Saturday', 'open': '13:30', 'close': '20:00'}];2;150k-400k
ChIJb3k-jD8vdTER9cYNOO6gKOM;Hiệu bánh Ngân Sài Gòn;10,7688256;106,6993881;111 Đường Nguyễn Thái Bình;Phường Nguyễn Thái Bình;Quận 1;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];3,9;88;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:00', 'close': '21:00'}];1;50k-150k
ChIJZTUEQNwudTERCvKshp3H8mo;Givral Bakery - 770E Sư Vạn Hạnh, TP.HCM;10,7732153;106,6689849;770E Đường Sư Vạn Hạnh;Phường 12;Quận 10;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];3,5;62;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:00', 'close': '22:00'}];2;150k-400k
ChIJCQOl2kcvdTERrluwN1VtDDE;BreadTalk Vincom Center Đồng Khởi;10,7780263;106,7020418;72A Đường Đồng Khởi;Phường;Sài Gòn;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];4,7;643;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '08:00', 'close': '22:00'}];2;150k-400k
ChIJYdLEnhYvdTERv8y7tw9knzI;Lò Bánh Mì Thoại ( Cơ sở sản xuất bánh mì );10,7638411;106,6934999;202 Cô Bắc;;Cầu Ông Lãnh;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];4,3;8;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '05:30', 'close': '22:00'}];1;50k-150k
ChIJ7VFuOhMvdTER3xVjp94PmHs;Hỷ Lâm Môn Bakery - Hoàng Diệu;10,7600228;106,6991885;311 Đường Hoàng Diệu;Phường 9;Quận 4;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];4,3;286;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:00', 'close': '21:00'}];1;50k-150k
ChIJgzGRb0ovdTERlovh5h1G45A;Bánh Mì Hồng Liên;10,7857937;106,7006762;18B Đường Nguyễn Thị Minh Khai;;Quận 1;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];4;25;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:00', 'close': '20:00'}];1;50k-150k
ChIJGU7pGbAodTERXKhAVntpazI;Tiệm Bánh Sài Gòn Givral;10,7983527;106,7111707;21 Đường Xô Viết Nghệ Tĩnh;;Bình Thạnh;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];3,5;91;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:00', 'close': '22:00'}];2;150k-400k
ChIJtY00a0EvdTERjjc-PoasofA;Bánh Mì Như Lan;10,7711169;106,704177;68 Hàm Nghi;;Quận 1;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];3,8;1641;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '04:30', 'close': '23:00'}];2;150k-400k
ChIJzYgm1jUvdTERvu2-uqYVH4g;Bánh Mì 362;10,7838695;106,6974254;25 Trần Cao Vân;;Quận 1;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store'];4,4;930;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:15', 'close': '20:30'}];2;150k-400k
ChIJydj0lGwvdTERmOSj-JiDGjg;Đại lý bánh pía Tân Huê Viên Quận 1 - Bánh Pía Sóc Trăng;10,76898;106,6996579;91 Đường Nguyễn Thái Bình;;Nguyễn Thái Bình;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];5;1;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '08:30', 'close': '17:00'}];1;50k-150k
ChIJo1RQlGwvdTERVSD2C9VfmW0;Bánh Pía Sóc Trăng - Vietnam Snacks & Souvenirs - Hương Việt;10,7689761;106,6995778;95 Đường Nguyễn Thái Bình;Phường Nguyễn Thái Bình;Quận 1;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];4,9;955;Asia/Ho_Chi_Minh;[{'days': 'Sunday', 'open': '07:30', 'close': '17:00'}, {'days': 'Monday - Friday', 'open': '07:30', 'close': '21:00'}, {'days': 'Saturday', 'open': '07:30', 'close': '17:00'}];1;50k-150k
ChIJuw1lgRUvdTERLJTotxjKeYQ;Maison de Hoa Nắng;10,767255;106,696689;11 Đường Trịnh Văn Cấn;;Quận 1;Hồ Chí Minh;bakery;['bakery', 'cafe', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store'];4,7;26;Asia/Ho_Chi_Minh;[{'days': 'Monday - Saturday', 'open': '07:30', 'close': '15:00'}];1;50k-150k
ChIJOWPxdjQvdTERu6Iz3uH3sBQ;BÁNH MÌ CỤ LÝ BanhmiCuly;10,7859446;106,6940651;189 Hai Bà Trưng;Phường 6;Võ Thị Sáu;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store'];4,4;144;Asia/Ho_Chi_Minh;[{'days': 'Monday - Saturday', 'open': '06:00', 'close': '10:00'}];1;50k-150k
ChIJCeSAUDUvdTERwhZwPClT_P0;TOUS les JOURS - Nguyễn Đình Chiểu;10,7884899;106,6993618;Đường Điện Biên Phủ;;xã đa phước;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];4;279;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:30', 'close': '21:00'}];2;150k-400k
ChIJ56zM2jUpdTERUd4KJXECEPU;Bánh Trung Thu Kinh Đô;10,7888663;106,697302;15A Đường Trần Doãn Khanh;;Quận 1;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'health', 'point_of_interest', 'store'];4,3;14;Asia/Ho_Chi_Minh;[{'days': 'Monday - Saturday', 'open': '08:00', 'close': '19:30'}];1;50k-150k
ChIJfUCdNUEvdTERPIr4YGcnPPI;Ut Thuong Banhmi;10,7703597;106,6892484;145B Lê Thị Riêng;Phường Phạm Ngũ Lão;Quận 1;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store'];4,8;841;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:30', 'close': '21:30'}];1;50k-150k
ChIJvzS-m2kvdTERK24myVUzwds;Công Ty TNHH Sinh Hóa An Bình;10,7647165;106,7067883;11A Đường Hoàng Diệu;Phường 12;Quận 4;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];;;Asia/Ho_Chi_Minh;[{'days': 'Monday - Saturday', 'open': '07:30', 'close': '17:30'}];1;50k-150k
ChIJQzKlyWsvdTERlubridzXQhs;Bánh Mì Lúa;10,7638208;106,7045385;73-75 Đường Hoàng Diệu;Phường 12;Quận 4;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];3,8;155;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '05:00', 'close': '22:00'}];2;150k-400k
ChIJIytoPjMvdTER4Uqtj7GShMU;Beemart Võ Thị Sáu;10,788342;106,692229;4 Đinh Công Tráng;;Tân Định;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];4;412;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '08:00', 'close': '19:00'}];1;50k-150k
ChIJZxSKCyspdTER2h6TqSf6L7E;Cơ Sở Bánh Ngọc Ánh;10,7934563;106,6723913;115 Đường Trần Hữu Trang;Phường 10;Phú Nhuận;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];1;1;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:30', 'close': '21:00'}];1;50k-150k
ChIJI_SqhbQodTERJJKiWDbAXXM;Pam Cakes And Coffee;10,7907545;106,7048302;2 Đường Nguyễn Thị Minh Khai;;Quận 1;Hồ Chí Minh;bakery;['bakery', 'cafe', 'establishment', 'food', 'point_of_interest', 'store'];3;4;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '10:00', 'close': '22:00'}];1;50k-150k
ChIJSXeGECMvdTERuEdz83uaTqQ;KIM PHƯƠNG BAKERY;10,7715864;106,6860858;2 A Hẻm 309;Phường 05;Quận 3;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];3,8;15;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '21:30'}];1;50k-150k
ChIJoVgWEyMvdTERW5QoiTMeBsY;Quán A Muỗi - Bánh Su Bánh Da Lợn;10,7731069;106,685159;287/72 Nguyễn Đình Chiểu;Phường 5;Quận 3;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];4,8;9;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '09:00', 'close': '19:00'}];1;50k-150k
ChIJ56JrFW0vdTERwDkQajA9FZg;Tra Cuon banh Tet;10,7903592;106,6905072;76 Đường Nguyễn Hữu Cầu;;Tân Định;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'grocery_or_supermarket', 'point_of_interest', 'store'];3,7;12;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:00', 'close': '21:00'}];1;50k-150k
ChIJ27HE5MwodTERsyRYgqodFDc;BÁNH SU QUE - NGUYỄN HỮU CẦU;10,7916414;106,6916081;156 Đường Nguyễn Phi Khanh;;Tân Định;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];4,5;90;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '20:30'}];1;50k-150k
ChIJoQ6ul2wvdTERPxDN38Q70vQ;Tiệm Bánh PatisStory;10,7594175;106,7013718;89 Đường Số 41;Phường 9;Quận 4;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];4,7;55;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:30', 'close': '22:00'}];2;150k-400k
ChIJO_CXwiovdTERWAJz3Tv7p0I;Chewy Chewy - Choux Bakery;10,7632175;106,6887785;145 Đường Nguyễn Cư Trinh;;Cầu Ông Lãnh;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];4,3;424;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '08:00', 'close': '22:00'}];2;150k-400k
ChIJyVEkdiIvdTER1Mv91vpQF2w;Paris Baguette Cao Thắng;10,7681808;106,6840439;01 Đường Cao Thắng;Phường 2;Quận 3;Hồ Chí Minh;bakery;['bakery', 'cafe', 'establishment', 'food', 'point_of_interest', 'store'];4,2;1970;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '22:00'}];2;150k-400k
ChIJ7Ui_hSkpdTERz2uqIjOJknc;Givral Bakery;10,7967165;106,6739203;98 Đường Nguyễn Văn Trỗi;Phường 8;Phú Nhuận;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];4,1;189;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:00', 'close': '21:00'}];2;150k-400k
ChIJJz3-GSIvdTERMbZwn0eo-s0;Cửa hàng bánh Givral;10,7697488;106,6821897;39c Đường Cao Thắng;Phường 2;Quận 3;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];4,2;289;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:00', 'close': '22:00'}];2;150k-400k
